Timestamp;Goal x;Goal y;Goal z;Goal roll;Goal pitch;Goal yaw;shoulder_pan_joint;shoulder_lift_joint;elbow_joint;wrist_1_joint;wrist_2_joint;wrist_3_joint;measurement_temperature;measurement_x;measurement_std_x;measurement_y;measurement_std_y;measurement_z;measurement_std_z;measurement_rx;measurement_std_rx;measurement_ry;measurement_std_ry;measurement_rz;measurement_std_rz
2,02011E+13;-0,358449;-0,821096;1,2;3,0065;1,84304;1,44006;-5,0049;-2,40731;0,320373;-0,773185;1,8607;0,044327;21,68000031;565,7636;0,0089323;-2686,8554;0,033657;-29,820963;0,024014;-73,771156;0,0031628;-19,837454;0,0014352;-86,591363;0,0030661
2,02011E+13;-0,112724;-0,623757;0,989715;3,26646;1,70162;1,43104;-4,46518;-2,85279;1,57629;-1,71649;1,06152;-0,0571912;21,68000031;397,74518;0,022438;-2958,5396;0,016886;-237,91609;0,0059931;-82,612033;0,0015926;-4,8551798;0,0008188;-88,651493;0,003702
2,02011E+13;0,0246464;-0,521353;0,852148;3,83159;1,62453;1,70261;-3,90152;-3,00022;1,87246;-1,80843;0,204463;-0,167615;21,68000031;298,68658;0,0096512;-3101,6795;0,0053525;-374,918;0,011109;-87,619154;0,0011255;11,993816;0,0017653;-88,77576;0,0039556
2,02011E+13;0,298617;-0,484481;1,18972;3,57144;1,8524;1,7396;-3,47919;-2,38049;0,633888;-0,0509771;0,262013;-1,217;21,68000031;57,773926;0,0079692;-3230,4771;0,0091833;-41,752146;0,010816;-75,50642;0,004621;-4,1632236;0,0043816;-82,336446;0,0020595
2,02011E+13;0,133504;-0,651371;0,781984;3,66171;1,84233;1,42314;-3,94096;-3,16359;1,54;-0,393291;0,260825;-0,974388;21,68000031;150,98586;0,0097586;-3015,4873;0,011913;-448,79939;0,024281;-75,907729;0,0025268;18,529233;0,0014695;-86,976595;0,0027802
2,02011E+13;0,119766;-0,775978;1,01474;3,03248;1,71086;1,50687;-4,23988;-2,85539;1,29384;-1,42742;1,1481;-0,0791753;21,68000031;131,67703;0,036107;-2894,5255;0,01577;-213,92383;0,029848;-81,522963;0,0025838;-22,54029;0,0034768;-87,819889;0,0026145
2,02011E+13;-0,136978;-0,784286;0,73708;3,45548;1,37787;1,62355;-4,57704;-3,20102;1,73028;-1,86958;1,17515;0,0162881;21,68000031;366,67465;0,010463;-2798,4148;0,012737;-486,54409;0,026236;-100,71409;0,0033286;-4,6009013;0,0015567;-94,547159;0,002081
2,02011E+13;0,0085488;-0,414267;0,840021;3,36441;1,72387;1,43581;-3,63314;-2,91051;1,95636;-1,32922;0,198004;-0,815241;21,68000031;353,56758;0,020851;-3197,5709;0,0095949;-388,46969;0,013873;-81,540337;0,0048322;0,50652906;0,0037788;-88,411834;0,0036475
2,02011E+13;-0,0228133;-0,60373;1,17216;3,26473;1,45655;1,69216;-4,34961;-2,44658;1,07682;-1,89338;1,20723;0,028303;21,68000031;323,59492;0,026447;-3007,3996;0,010154;-51,983425;0,020198;-97,10591;0,0031128;-19,728462;0,0020471;-93,425545;0,0026712
2,02011E+13;-0,0523894;-0,898384;0,872471;3,41925;1,80344;1,47791;-4,45336;-3,09379;1,31633;-1,08822;0,951633;-0,098491;21,68000031;245,80317;0,0096212;-2721,056;0,024348;-357,19293;0,040747;-77,270354;0,0026286;1,4932177;0,0028241;-86,806476;0,0030248
2,02011E+13;0,140381;-0,658525;0,940968;3,11188;1,71886;1,45999;-4,04051;-2,95887;1,60095;-1,58198;0,827676;-0,142567;21,68000031;150,48664;0,010915;-3011,7125;0,011316;-288,44646;0,0050966;-81,362315;0,002301;-15,26168;0,0021698;-88,209695;0,0029428
2,02011E+13;0,0974583;-0,879568;0,906992;3,52136;1,69223;1,61884;-4,24722;-3,0109;1,26024;-1,22999;0,777346;-0,0709418;21,68000031;111,11839;0,020978;-2790,0617;0,0052622;-322,24607;0,0045594;-83,703972;0,0016825;-0,92522127;0,0015055;-87,55779;0,0056848
2,02011E+13;-0,122307;-0,807689;1,00455;3,44929;1,73188;1,51089;-4,52677;-2,87502;1,24647;-1,33286;1,02029;-0,0465882;21,68000031;342,73081;0,028048;-2782,2201;0,018353;-223,82055;0,023665;-81,33074;0,0024814;1,1818093;0,0016246;-87,577004;0,0047638
2,02011E+13;0,192351;-0,798894;1,16046;3,5096;1,6777;1,48607;-4,04364;-2,51056;0,598355;-1,00199;0,456844;-0,167017;21,68000031;48,228985;0,022477;-2898,6762;0,030163;-67,967466;0,033878;-84,355347;0,0021569;5,9848949;0,0037179;-88,547256;0,0035861
2,02011E+13;0,0259528;-0,856178;0,830248;3,71132;1,70074;1,42898;-4,26411;-3,12424;1,33724;-1,08388;0,420059;-0,178494;21,68000031;181,31599;0,0134;-2786,8698;0,013395;-397,94723;0,027321;-83,359375;0,0011351;20,754624;0,001058;-88,48881;0,0014479
2,02011E+13;-0,310979;-0,7192;0,988345;3,41374;1,68707;1,49707;-4,85632;-2,89129;1,35387;-1,48993;1,36751;0,00751598;21,68000031;550,92254;0,0076306;-2800,8923;0,0079961;-238,62219;0,0086373;-83,627514;0,0017534;-0,14591119;0,0025383;-88,336461;0,0058112
2,02011E+13;0,220614;-0,75581;0,864821;2,99123;1,90895;1,39751;-4,06341;-3,15175;1,5453;-1,11978;0,949607;-0,304169;21,68000031;43,224729;0,025243;-2946,9511;0,007008;-367,46924;0,017628;-69,979498;0,0019444;-18,22573;0,0024667;-86,796524;0,0018793
2,02011E+13;0,211897;-0,550462;0,760572;3,51068;1,4897;1,66654;-3,69534;-3,12201;1,96102;-2,24984;0,288086;0,22811;21,68000031;117,78438;0,010476;-3139,5447;0,012573;-464,80618;0,0058721;-94,395903;0,001915;-4,2791251;0,0042284;-92,313892;0,0041148
2,02011E+13;0,354441;-0,441864;1,13096;3,00568;1,77581;1,58757;-3,37925;-2,63165;1,24725;-1,26326;0,439118;-0,482277;21,68000031;26,080761;0,01883;-3288,6549;0,0038887;-99,565948;0,022414;-76,970447;0,0013694;-28,410044;0,0016312;-85,612182;0,0024187
2,02011E+13;-0,162169;-0,447534;1,15482;3,70776;1,5695;1,59739;-4,30011;-2,44434;1,30834;-2,00724;0,618075;1,20E-05;21,68000031;499,67843;0,0092221;-3107,4131;0,011788;-70,434901;0,0039096;-90,092615;0,00171;10,833529;0,0011399;-90,202628;0,0014225
2,02011E+13;-0,269795;-0,763044;1,13229;3,30817;1,54543;1,6926;-4,87868;-2,57735;0,870743;-1,46026;1,69141;-0,00802976;21,68000031;501,51162;0,0094209;-2772,6408;0,0077516;-93,012194;0,0088797;-91,678516;0,0028015;-17,476965;0,0014206;-90,901215;0,0028712
2,02011E+13;-0,00321808;-0,754473;0,790211;3,509;1,72966;1,4448;-4,2722;-3,22491;1,6856;-1,35491;0,646943;-0,142028;21,68000031;246,43438;0,015613;-2872,6187;0,0055624;-439,10466;0,010787;-81,53919;0,0016898;8,2880158;0,0019155;-88,204594;0,0034826
2,02011E+13;0,082487;-0,653789;1,11907;3,55096;1,34614;1,47374;-4,03185;-2,50577;1,04291;-2,19829;0,424187;0,388864;21,68000031;199,69649;0,0093031;-2997,0645;0,0065879;-103,95428;0,0061107;-102,01224;0,0013214;9,3949654;0,0010947;-93,473447;0,0023496
2,02011E+13;-0,00117964;-0,839371;0,769119;3,16998;1,44849;1,72156;-4,49339;-3,17541;1,61424;-1,7034;1,47405;0,0075995;21,68000031;225,86599;0,013801;-2792,2883;0,011538;-455,40873;0,025624;-98,04101;0,0026013;-26,787611;0,001759;-94,025133;0,0029704
2,02011E+13;-0,0845383;-0,570584;1,00444;3,06365;1,32731;1,42159;-4,45592;-2,65354;1,48539;-2,22923;1,25451;0,0994005;21,68000031;391,99324;0,013018;-3016,8765;0,022608;-217,51811;0,020124;-104,62583;0,0017186;-15,566666;0,0013662;-93,153078;0,002822
2,02011E+13;-0,313721;-0,576396;0,881799;3,0944;1,45308;1,42808;-5,02554;-2,95203;1,67384;-1,98402;1,78631;-0,0211814;21,68000031;606,36441;0,010863;-2932,8403;0,01766;-342,05222;0,017969;-97,139573;0,0029546;-14,501478;0,0012607;-91,673174;0,0050129
2,02011E+13;-0,0581378;-0,432753;0,991785;3,07052;1,68162;1,66217;-4,37135;-2,6843;1,75927;-2,10443;1,39304;-0,0284217;21,68000031;417,78771;0,020788;-3154,417;0,020685;-235,60751;0,013325;-82,946285;0,0014781;-29,233287;0,00089604;-87,239738;0,0020894
2,02011E+13;-0,0100585;-0,821364;1,14152;3,44772;1,58316;1,46881;-4,34423;-2,56393;0,802359;-1,36364;0,794079;-0,00867588;21,68000031;230,37021;0,025789;-2807,4051;0,021959;-85,583231;0,023331;-89,518682;0,0031739;3,3506561;0,0029668;-90,073501;0,0035718
2,02011E+13;0,0460485;-0,6869;1,11497;3,20553;1,3923;1,51006;-4,23151;-2,54923;1,09186;-1,90014;0,97414;0,10998;21,68000031;227,77995;0,01021;-2953,251;0,01633;-108,6771;0,0083682;-100,65947;0,0016073;-12,639702;0,0019052;-93,288362;0,0025629
2,02011E+13;0,183488;-0,580673;1,19242;3,14673;1,84835;1,44376;-3,83867;-2,55762;1,06744;-1,16181;0,621795;-0,408032;21,68000031;134,59783;0,009111;-3100,1825;0,014887;-38,768062;0,0065413;-73,880827;0,0026462;-12,10664;0,0026597;-86,755603;0,0018155
2,02011E+13;-0,0713696;-0,897296;1,09164;3,60346;1,42676;1,43629;-4,43034;-2,56603;0,677195;-1,45426;0,697632;0,0895274;21,68000031;259,45531;0,031727;-2715,0805;0,010629;-132,79637;0,017306;-97,71005;0,0025299;14,27225;0,0036824;-91,959619;0,0025035
2,02011E+13;-0,231294;-0,663053;1,13259;2,89088;1,29124;1,52992;-4,93122;-2,4797;0,899721;-1,85881;1,99113;-0,0541876;21,68000031;503,20949;0,0078338;-2878,2459;0,0067829;-88,454818;0,0052892;-108,44929;0,0017647;-31,237053;0,00175;-95,935596;0,0051194
2,02011E+13;-0,15859;-0,57144;1,10455;2,93044;1,25769;1,41491;-4,73113;-2,48813;1,16011;-2,12084;1,65058;0,0413471;21,68000031;463,53702;0,013526;-2990,1209;0,024079;-115,98888;0,0080494;-109,20869;0,0021166;-22,600822;0,0017899;-93,934718;0,0040419
2,02011E+13;-0,0338275;-0,509566;1,04604;3,25597;1,30489;1,60209;-4,22089;-2,5256;1,43483;-2,36344;1,01365;0,13699;21,68000031;364,45296;0,0094933;-3092,3203;0,010579;-175,4215;0,013261;-105,76978;0,0020604;-14,513571;0,0020792;-96,107632;0,0022302
2,02011E+13;0,0629079;-0,63505;0,997523;3,17153;1,43416;1,70649;-4,23347;-2,74233;1,48006;-2,02585;1,19987;0,0485515;21,68000031;233,42138;0,016809;-3006,4595;0,0040622;-226,77322;0,005263;-98,929605;0,0011009;-25,823827;0,0016467;-94,371523;0,0046229
2,02011E+13;-0,0187323;-0,81509;1,00486;3,34309;1,65382;1,60438;-4,41927;-2,85326;1,2489;-1,44636;1,11005;-0,0244368;21,68000031;245,39752;0,0098011;-2811,0603;0,0065858;-222,4409;0,006921;-85,369947;0,0016687;-10,408816;0,0012533;-88,390209;0,0036226
2,02011E+13;-0,0146133;-0,787255;1,11338;3,09708;1,4711;1,70284;-4,5158;-2,59188;0,958561;-1,60791;1,55038;0,00566067;21,68000031;256,24763;0,0087976;-2836,0486;0,014973;-111,36059;0,019055;-96,811929;0,002418;-29,961811;0,0017876;-93,328902;0,0027004
2,02011E+13;-0,124599;-0,492546;1,02957;2,83057;1,40148;1,66793;-4,83669;-2,63963;1,47192;-2,16065;2,09879;-0,0436085;21,68000031;463,78853;0,012544;-3072,8295;0,0223;-193,52661;0,011364;-103,00236;0,0023452;-42,925954;0,0017642;-96,138304;0,0048898
2,02011E+13;0,100771;-0,481948;0,854078;3,02397;1,35997;1,61005;-3,88764;-2,79001;1,89594;-2,51127;0,921666;0,185877;21,68000031;251,6572;0,010683;-3163,1745;0,0042389;-368,61339;0,019166;-103,85751;0,0022317;-28,4147;0,001099;-95,598574;0,0022688
2,02011E+13;-0,312214;-0,562697;1,09113;3,54595;1,3616;1,5363;-4,86885;-2,57232;1,21834;-1,98808;1,28523;-0,0270813;21,68000031;603,60474;0,018443;-2946,7951;0,028447;-131,23446;0,021294;-101,16472;0,0033234;5,4875213;0,0015716;-93,900561;0,0035396
2,02011E+13;-0,147474;-0,682996;0,815498;3,19648;1,59373;1,45027;-4,60429;-3,12053;1,79539;-1,79259;1,28636;-0,00627071;21,68000031;412,58766;0,015762;-2890,635;0,020694;-410,40696;0,029091;-88,757028;0,0014225;-9,9957956;0,0015664;-89,908613;0,0026246
2,02011E+13;0,0443182;-0,89271;0,890107;3,19273;1,43495;1,65367;-4,41906;-2,96779;1,2991;-1,61363;1,31027;0,0284228;21,68000031;162,48082;0,006839;-2758,2046;0,0068544;-334,86139;0,017085;-98,56839;0,0023243;-21,639129;0,0017738;-93,75484;0,0034955
2,02011E+13;-0,191644;-0,575171;0,976158;3,75552;1,70064;1,67893;-4,53266;-2,85286;1,6267;-1,77858;0,88546;-0,0126846;21,68000031;485,36687;0,021899;-2977,0958;0,017941;-250,86837;0,013721;-83,864043;0,0013793;9,1079192;0,0011623;-86,829878;0,0035911
2,02011E+13;0,158279;-0,744025;1,02294;2,79882;1,59381;1,69084;-4,29862;-2,8016;1,28419;-1,60249;1,61883;-0,00744373;21,68000031;112,16292;0,010662;-2933,8904;0,010009;-203,9095;0,0070026;-88,474367;0,001529;-46,573958;0,00127;-89,501719;0,0044033
2,02011E+13;0,0947574;-0,578654;0,959257;3,21215;1,47456;1,6472;-4,0355;-2,78438;1,63426;-2,11386;0,90249;0,0682618;21,68000031;222,30497;0,006368;-3071,2899;0,0082547;-265,53947;0,0082601;-96,002281;0,0020519;-20,220077;0,002134;-92,687049;0,0038236
2,02011E+13;-0,249907;-0,590521;1,05015;3,38716;1,22252;1,39826;-4,72691;-2,5796;1,25346;-2,18221;1,17661;0,0573955;21,68000031;535,42452;0,024927;-2941,4213;0,0060821;-170,1203;0,0089961;-109,49796;0,002538;4,575074;0,0020669;-93,657844;0,0051339
2,02011E+13;-0,155809;-0,769215;1,02768;3,69056;1,3482;1,51542;-4,50843;-2,7125;1,14344;-1,84662;0,769453;0,0807314;21,68000031;383,2189;0,0067151;-2805,9283;0,0048414;-195,41822;0,0091385;-101,32333;0,0033121;15,039565;0,002267;-93,968959;0,0049237
2,02011E+13;0,133872;-0,460495;1,02665;3,12054;1,83959;1,46128;-3,63481;-2,75314;1,61613;-1,3943;0,481854;-0,561313;21,68000031;223,34258;0,014338;-3196,4118;0,0082809;-204,17952;0,0093877;-74,206739;0,0022552;-14,618396;0,0029124;-86,548817;0,0042553
2,02011E+13;-0,274289;-0,64827;1,11448;3,50007;1,85296;1,46297;-4,75515;-2,71549;1,21591;-1,35237;1,149;-0,0206669;21,68000031;537,70616;0,010487;-2878,8079;0,010981;-115,4559;0,0047688;-74,902372;0,0014372;7,1067015;0,0010061;-86,30766;0,0032051
2,02011E+13;-0,084383;-0,546967;1,13446;3,36576;1,73762;1,72176;-4,42916;-2,59243;1,35302;-1,72867;1,21534;-0,0241378;21,68000031;399,57237;0,021613;-3039,4925;0,010521;-93,915721;0,0047292;-80,467122;0,0013375;-15,521615;0,001004;-85,498987;0,0029257
2,02011E+13;-0,213505;-0,436712;0,975721;3,77;1,56689;1,58915;-4,45554;-2,70752;1,72528;-2,16423;0,703415;0,000622431;21,68000031;550,79117;0,019692;-3098,8449;0,014575;-249,51217;0,0056218;-90,232256;0,0016063;14,9276;0,0015228;-90,284577;0,0050566
2,02011E+13;0,351303;-0,500177;1,10707;3,41508;1,68054;1,74369;-3,47269;-2,66053;1,16659;-1,20918;0,250789;-0,397427;21,68000031;5,8015441;0,011606;-3233,94;0,0041647;-122,05828;0,0058411;-83,935952;0,0022776;-14,092146;0,0016359;-87,118404;0,0031234
2,02011E+13;0,348681;-0,737729;1,13715;3,40949;1,66698;1,66132;-3,84446;-2,58437;0,758064;-1,13173;0,530697;-0,134297;21,68000031;-75,182184;0,042492;-3009,7733;0,00763;-92,188633;0,02571;-84,799829;0,0018914;-9,8527438;0,0047527;-87,940542;0,0056647
2,02011E+13;0,220337;-0,502545;0,831392;3,42543;1,55025;1,45454;-3,57154;-2,96925;1,8786;-2,65144;0,0350962;0,593524;21,68000031;123,24115;0,01651;-3187,4361;0,0062884;-395,18243;0,017399;-91,161897;0,0027836;2,878736;0,0020028;-90,545118;0,0030708
2,02011E+13;0,236392;-0,467457;1,13651;3,4883;1,5097;1,60988;-3,47402;-2,36042;1,09206;-3,05875;0,0619667;1,163;21,68000031;120,96111;0,0096121;-3226,2395;0,0043075;-89,259163;0,0034738;-93,347667;0,0018823;-2,3402896;0,0033421;-91,632115;0,0027456
2,02011E+13;0,0775192;-0,577199;0,969278;2,94787;1,62596;1,40777;-4,08258;-2,82481;1,66324;-1,91457;0,972354;-0,0483597;21,68000031;239,22597;0,0077602;-3066,8199;0,009193;-257,84448;0,01185;-86,832303;0,0017789;-21,828566;0,0021086;-89,690632;0,0035349
2,02011E+13;0,160728;-0,640925;1,1163;3,33188;1,30037;1,56724;-3,95648;-2,49364;1,04975;-2,1388;0,661412;0,303053;21,68000031;135,46663;0,03937;-3035,913;0,01866;-105,90788;0,024777;-105,47611;0,004255;-8,1422897;0,0034092;-95,547192;0,010128
2,02011E+13;0,00827923;-0,87575;1,10718;3,19534;1,6669;1,55408;-4,43402;-2,65228;0,856355;-1,24342;1,22264;-0,0304201;21,68000031;200,08012;0,014261;-2762,3384;0,013588;-121,06411;0,014062;-84,505296;0,001643;-15,960538;0,0028698;-88,393423;0,0029865
2,02011E+13;-0,284814;-0,693461;0,823516;3,21849;1,23392;1,64675;-4,93766;-2,99644;1,58424;-2,07273;1,77708;-0,100992;21,68000031;540,40293;0,018411;-2831,5613;0,0093699;-397,18054;0,032058;-110,53675;0,0026167;-18,535824;0,0018596;-98,559437;0,0048914
2,02011E+13;0,0589769;-0,493526;0,991341;3,26035;1,55499;1,74364;-3,96336;-2,68911;1,68154;-2,15466;0,875062;0,0105195;21,68000031;285,49517;0,014696;-3138,8173;0,0096048;-234,54714;0,0074691;-91,138116;0,0019596;-23,109185;0,0016239;-90,789352;0,002384
2,02011E+13;-0,353021;-0,86287;1,02038;3,418;1,37714;1,47298;-4,87776;-2,6992;0,879261;-1,51213;1,36002;-0,0140732;21,68000031;540,66152;0,027951;-2650,8097;0,00935;-202,33063;0,007614;-100,76565;0,0021211;1,6891791;0,0021282;-92,899122;0,0039267
2,02011E+13;0,104195;-0,438244;1,06897;3,27722;1,5279;1,69317;-3,60721;-2,5264;1,52553;-2,23783;0,453256;0,0806359;21,68000031;260,13302;0,0022436;-3207,5628;0,003275;-156,2718;0,0050442;-92,715352;0,001601;-19,27509;0,0012122;-91,477408;0,0019081
2,02011E+13;-0,224691;-0,661224;1,17491;3,2807;1,8391;1,73391;-4,84582;-2,60872;1,04327;-1,30768;1,7169;0,077572;21,68000031;494,59842;0,026765;-2882,9441;0,0096086;-54,978131;0,0044054;-73,952427;0,0025521;-20,428171;0,0021097;-82,244767;0,0037802
2,02011E+13;-0,252988;-0,670981;1,09011;3,59515;1,85339;1,48618;-4,68539;-2,7555;1,2398;-1,3255;1,00985;-0,0374215;21,68000031;508,86111;0,0088586;-2864,6541;0,0049897;-139,70669;0,0062051;-75,319582;0,0017737;11,252688;0,0010516;-85,911174;0,0034595
2,02011E+13;0,20929;-0,418248;0,865923;3,2139;1,61323;1,5898;-3,36281;-2,92019;1,91344;-1,88531;0,172505;-0,243754;21,68000031;168,43115;0,0086789;-3262,5769;0,0077147;-361,28879;0,0076903;-87,592954;0,0018174;-16,982576;0,00091811;-89,436111;0,003847
2,02011E+13;0,0977333;-0,804486;0,93898;3,16963;1,67822;1,71619;-4,31793;-2,97278;1,40637;-1,46355;1,29425;-0,0283139;21,68000031;143,45129;0,021199;-2858,7059;0,0094649;-289,9159;0,0063747;-83,35552;0,0015727;-26,6624;0,0014264;-87,050026;0,0031906
2,02011E+13;-0,231447;-0,596729;1,13272;2,90749;1,48252;1,46573;-4,93293;-2,55262;1,1128;-1,79323;1,91905;-0,0115956;21,68000031;525,0152;0,012528;-2941,0249;0,029619;-91,34847;0,022218;-95,74202;0,002205;-27,348492;0,0016809;-91,648618;0,0024487
2,02011E+13;0,117216;-0,603654;1,03828;3,41701;1,26282;1,59204;-3,9578;-2,59069;1,30357;-2,38373;0,615831;0,358201;21,68000031;187,90019;0,024319;-3055,8895;0,012393;-183,52327;0,01093;-107,10315;0,0029842;-4,4629509;0,0027856;-96,593989;0,0051279
2,02011E+13;0,0508939;-0,778687;0,709455;3,1526;1,22806;1,71869;-4,38865;-3,18277;1,75706;-2,06441;1,39357;0,059047;21,68000031;197,02126;0,012865;-2866,3102;0,011617;-511,81519;0,023887;-112,18346;0,0019587;-26,042887;0,0017884;-100,59537;0,0014345
